PanBaRT20_chr3HG24721.1	chr3H_LR890098.1	103035769	103036172	+
PanBaRT20_chr3HG24722.1	chr3H_LR890098.1	103042987	103043373	-
PanBaRT20_chr3HG24723.1	chr1H_LR890096.1	165358426	165358680	+
PanBaRT20_chr3HG24724.1	chr3H_LR890098.1	103397278	103399941	+
PanBaRT20_chr3HG24725.1	chr3H_LR890098.1	103465095	103467218	+
PanBaRT20_chr3HG24726.1	chr3H_LR890098.1	103467037	103468510	-
PanBaRT20_chr3HG24727.1	chr3H_LR890098.1	103941872	103943693	+
PanBaRT20_chr3HG24728.1	chr3H_LR890098.1	103942460	103943693	-
PanBaRT20_chr3HG24729.1	chr3H_LR890098.1	103951205	103952732	+
PanBaRT20_chr3HG24730.1	chr3H_LR890098.1	103960474	103960903	+
PanBaRT20_chr3HG24731.1	chr3H_LR890098.1	103964539	103964835	+
PanBaRT20_chr3HG24732.1	chr3H_LR890098.1	103965025	103965255	+
PanBaRT20_chr3HG24733.1	chr3H_LR890098.1	104032550	104033922	+
PanBaRT20_chr3HG24734.1	chr3H_LR890098.1	104031697	104032228	-
PanBaRT20_chr3HG24735.1	chr3H_LR890098.1	104032550	104033922	-
PanBaRT20_chr3HG24736.1	chr3H_LR890098.1	104275378	104279399	+
PanBaRT20_chr3HG24737.1	chr3H_LR890098.1	104279737	104280028	-
PanBaRT20_chr3HG24738.1	chr3H_LR890098.1	104439941	104441638	-
PanBaRT20_chr3HG24739.1	chr3H_LR890098.1	104439941	104443032	+
PanBaRT20_chr3HG24740.1	chr3H_LR890098.1	104493897	104495856	-
PanBaRT20_chr3HG24741.1	chr3H_LR890098.1	104493897	104494893	+
PanBaRT20_chr3HG24742.1	chr3H_LR890098.1	104533443	104536463	-
PanBaRT20_chr3HG24743.1	chr3H_LR890098.1	104533452	104536463	+
PanBaRT20_chr3HG24744.1	chr3H_LR890098.1	104907420	104909006	-
PanBaRT20_chr3HG24745.1	chr3H_LR890098.1	104936581	104936842	+
PanBaRT20_chr3HG24746.1	chr3H_LR890098.1	104939575	104941723	-
PanBaRT20_chr3HG24747.1	chr3H_LR890098.1	104990758	104990999	+
PanBaRT20_chr3HG24748.1	chr3H_LR890098.1	105029114	105032934	-
PanBaRT20_chr3HG24749.1	chr3H_LR890098.1	105030787	105032921	+
PanBaRT20_chr3HG24750.1	chr3H_LR890098.1	105209844	105212333	-
PanBaRT20_chr3HG24751.1	chr3H_LR890098.1	105210733	105212333	+
PanBaRT20_chr3HG24752.1	chr3H_LR890098.1	105391353	105392284	-
PanBaRT20_chr3HG24753.1	chr3H_LR890098.1	105391353	105392284	+
PanBaRT20_chr3HG24754.1	chr3H_LR890098.1	105398634	105405673	-
PanBaRT20_chr3HG24755.1	chr3H_LR890098.1	105666595	105673013	+
PanBaRT20_chr3HG24756.1	chr3H_LR890098.1	105775469	105775608	-
PanBaRT20_chr3HG24757.1	chr3H_LR890098.1	105798195	105798406	-
PanBaRT20_chr3HG24758.1	chr3H_LR890098.1	105846946	105850007	+
PanBaRT20_chr3HG24759.1	chr3H_LR890098.1	105854078	105856681	+
PanBaRT20_chr3HG24760.1	chr3H_LR890098.1	106441309	106443936	-
PanBaRT20_chr3HG24761.1	chr3H_LR890098.1	106441309	106443936	+
PanBaRT20_chr3HG24762.1	chr3H_LR890098.1	107089268	107090198	+
PanBaRT20_chr3HG24763.1	chr3H_LR890098.1	107089268	107090198	-
PanBaRT20_chr3HG24764.1	chr3H_LR890098.1	107313592	107318123	+
PanBaRT20_chr3HG24765.1	chr3H_LR890098.1	107347057	107347704	-
PanBaRT20_chr3HG24766.1	chr3H_LR890098.1	107347057	107347704	+
PanBaRT20_chr3HG24767.1	chr3H_LR890098.1	107424802	107425428	-
PanBaRT20_chr3HG24768.1	.	.	.	.
PanBaRT20_chr3HG24769.1	chr3H_LR890098.1	107576719	107576922	-
PanBaRT20_chr3HG24770.1	.	.	.	.
PanBaRT20_chr3HG24771.1	.	.	.	.
PanBaRT20_chr3HG24772.1	chr3H_LR890098.1	108038542	108039536	-
PanBaRT20_chr3HG24773.1	chr3H_LR890098.1	108236986	108239108	-
PanBaRT20_chr3HG24774.1	chr3H_LR890098.1	108237954	108241379	+
PanBaRT20_chr3HG24775.1	chr3H_LR890098.1	108307317	108312221	-
PanBaRT20_chr3HG24776.1	chr3H_LR890098.1	108630563	108631375	+
PanBaRT20_chr3HG24777.1	chr3H_LR890098.1	108914699	108915263	-
PanBaRT20_chr3HG24778.1	chr3H_LR890098.1	109118656	109120937	+
PanBaRT20_chr3HG24779.1	chr3H_LR890098.1	109121163	109125764	-
PanBaRT20_chr3HG24780.1	.	.	.	.
PanBaRT20_chr3HG24781.1	chr3H_LR890098.1	109318020	109318572	-
PanBaRT20_chr3HG24782.1	chr3H_LR890098.1	109318911	109319199	-
PanBaRT20_chr3HG24783.1	chr3H_LR890098.1	109320965	109321379	-
PanBaRT20_chr3HG24784.1	chr3H_LR890098.1	109323006	109323295	-
PanBaRT20_chr3HG24785.1	chr3H_LR890098.1	109327177	109327481	-
PanBaRT20_chr3HG24786.1	chr3H_LR890098.1	109839530	109840421	+
PanBaRT20_chr3HG24787.1	chr3H_LR890098.1	110412884	110414749	+
PanBaRT20_chr3HG24788.1	chr3H_LR890098.1	110412884	110414749	-
PanBaRT20_chr3HG24789.1	chr3H_LR890098.1	110881938	110888156	+
PanBaRT20_chr3HG24790.1	chr3H_LR890098.1	110886339	110886893	+
PanBaRT20_chr3HG24791.1	chr3H_LR890098.1	111042288	111044866	-
PanBaRT20_chr3HG24792.1	chr3H_LR890098.1	111042441	111044731	+
PanBaRT20_chr3HG24793.1	chr3H_LR890098.1	111298418	111302882	-
PanBaRT20_chr3HG24794.1	chr3H_LR890098.1	111528137	111531341	-
PanBaRT20_chr3HG24795.1	chr3H_LR890098.1	111610705	111611014	-
PanBaRT20_chr3HG24796.1	chr3H_LR890098.1	111742101	111742405	+
PanBaRT20_chr3HG24797.1	.	.	.	.
PanBaRT20_chr3HG24798.1	.	.	.	.
PanBaRT20_chr3HG24799.1	chr3H_LR890098.1	112377399	112378299	+
PanBaRT20_chr3HG24800.1	chr3H_LR890098.1	112536266	112537342	-
PanBaRT20_chr3HG24801.1	chr3H_LR890098.1	112536266	112537384	+
PanBaRT20_chr3HG24802.1	chr3H_LR890098.1	112722187	112729136	-
PanBaRT20_chr3HG24803.1	chr3H_LR890098.1	112730025	112730278	+
PanBaRT20_chr3HG24804.1	chr3H_LR890098.1	112739152	112740208	+
PanBaRT20_chr3HG24805.1	chr3H_LR890098.1	112739152	112740208	-
PanBaRT20_chr3HG24806.1	chr3H_LR890098.1	112741031	112749265	+
PanBaRT20_chr3HG24807.1	chr3H_LR890098.1	112749274	112750790	-
PanBaRT20_chr3HG24808.1	chr3H_LR890098.1	112793091	112794773	+
PanBaRT20_chr3HG24809.1	chr3H_LR890098.1	112793129	112794700	-
PanBaRT20_chr3HG24810.1	chr3H_LR890098.1	112975390	112977336	+
PanBaRT20_chr3HG24811.1	chr3H_LR890098.1	112975390	112977336	-
PanBaRT20_chr3HG24812.1	chr3H_LR890098.1	113198840	113199430	+
PanBaRT20_chr3HG24813.1	chr3H_LR890098.1	113203474	113211279	-
PanBaRT20_chr3HG24814.1	chr3H_LR890098.1	113210086	113210325	-
PanBaRT20_chr3HG24815.1	chr3H_LR890098.1	113267694	113268458	-
PanBaRT20_chr3HG24816.1	chr3H_LR890098.1	113584445	113584720	-
PanBaRT20_chr3HG24817.1	chr3H_LR890098.1	113586963	113587232	+
PanBaRT20_chr3HG24818.1	chr3H_LR890098.1	113644401	113650429	+
PanBaRT20_chr3HG24819.1	chr3H_LR890098.1	113641567	113642455	-
PanBaRT20_chr3HG24820.1	chr3H_LR890098.1	113692376	113695090	-
PanBaRT20_chr3HG24821.1	chr3H_LR890098.1	113692376	113695090	+
PanBaRT20_chr3HG24822.1	chr3H_LR890098.1	114038823	114039089	-
PanBaRT20_chr3HG24823.1	chr3H_LR890098.1	114080315	114086287	+
PanBaRT20_chr3HG24824.1	chr3H_LR890098.1	114144812	114149214	+
PanBaRT20_chr3HG24825.1	chr3H_LR890098.1	114173415	114174773	-
PanBaRT20_chr3HG24826.1	chr3H_LR890098.1	114180512	114181520	+
PanBaRT20_chr3HG24827.1	chr3H_LR890098.1	114180620	114181408	-
PanBaRT20_chr3HG24828.1	chr3H_LR890098.1	114340094	114342101	+
PanBaRT20_chr3HG24829.1	chr3H_LR890098.1	114774531	114775176	+
PanBaRT20_chr3HG24830.1	chr3H_LR890098.1	114879667	114885127	-
PanBaRT20_chr3HG24831.1	chr3H_LR890098.1	114886688	114886891	+
PanBaRT20_chr3HG24832.1	chr3H_LR890098.1	114899151	114899381	+
PanBaRT20_chr3HG24833.1	chr3H_LR890098.1	115182690	115186195	-
PanBaRT20_chr3HG24834.1	chr3H_LR890098.1	115187549	115195517	-
PanBaRT20_chr3HG24835.1	chr3H_LR890098.1	115187549	115195517	-
PanBaRT20_chr3HG24836.1	chr3H_LR890098.1	115197984	115198307	+
PanBaRT20_chr3HG24837.1	chr3H_LR890098.1	115553479	115555302	+
PanBaRT20_chr3HG24838.1	chr3H_LR890098.1	115553483	115555302	-
PanBaRT20_chr3HG24839.1	chr3H_LR890098.1	115811834	115812268	-
PanBaRT20_chr3HG24840.1	chr3H_LR890098.1	115814812	115817705	-
PanBaRT20_chr3HG24841.1	chr3H_LR890098.1	115832511	115834691	-
PanBaRT20_chr3HG24842.1	chr3H_LR890098.1	115832511	115834590	+
PanBaRT20_chr3HG24843.1	chr3H_LR890098.1	116160749	116162699	+
PanBaRT20_chr3HG24844.1	chr3H_LR890098.1	116160749	116162699	-
PanBaRT20_chr3HG24845.1	chr3H_LR890098.1	116166326	116169124	+
PanBaRT20_chr3HG24846.1	chr3H_LR890098.1	116186078	116190036	+
PanBaRT20_chr3HG24847.1	chr3H_LR890098.1	116194292	116195004	-
PanBaRT20_chr3HG24848.1	chr3H_LR890098.1	116236633	116240432	+
PanBaRT20_chr3HG24849.1	chr3H_LR890098.1	116244136	116246386	-
PanBaRT20_chr3HG24850.1	chr3H_LR890098.1	116242290	116244135	+
PanBaRT20_chr3HG24851.1	chr3H_LR890098.1	116276814	116280437	+
PanBaRT20_chr3HG24852.1	chr3H_LR890098.1	116631103	116631969	+
PanBaRT20_chr3HG24853.1	chr3H_LR890098.1	116631103	116631969	-
PanBaRT20_chr3HG24854.1	chr3H_LR890098.1	116859548	116865162	-
PanBaRT20_chr3HG24855.1	chr3H_LR890098.1	116859548	116865164	-
PanBaRT20_chr3HG24856.1	chr3H_LR890098.1	116860422	116861545	-
PanBaRT20_chr3HG24857.1	chr3H_LR890098.1	116859563	116859855	+
PanBaRT20_chr3HG24858.1	chr3H_LR890098.1	117057437	117062234	-
PanBaRT20_chr3HG24859.1	chr3H_LR890098.1	117105888	117106156	-
PanBaRT20_chr3HG24860.1	chr3H_LR890098.1	117285864	117288590	-
PanBaRT20_chr3HG24861.1	chr3H_LR890098.1	117418313	117424009	-
PanBaRT20_chr3HG24862.1	chr3H_LR890098.1	117503729	117504858	+
PanBaRT20_chr3HG24863.1	chr3H_LR890098.1	117506010	117509260	+
PanBaRT20_chr3HG24864.1	chr3H_LR890098.1	117668063	117668594	.
PanBaRT20_chr3HG24865.1	chr3H_LR890098.1	117668063	117668594	+
PanBaRT20_chr3HG24866.1	chr1H_LR890096.1	5118867	5119456	-
PanBaRT20_chr3HG24867.1	chr3H_LR890098.1	118781999	118782815	-
PanBaRT20_chr3HG24868.1	chr3H_LR890098.1	118781999	118782815	+
PanBaRT20_chr3HG24869.1	chr3H_LR890098.1	118998933	118999211	+
PanBaRT20_chr3HG24870.1	chr3H_LR890098.1	119000900	119002398	+
PanBaRT20_chr3HG24871.1	chr3H_LR890098.1	119098521	119099485	-
PanBaRT20_chr3HG24872.1	chr3H_LR890098.1	119276316	119278682	-
PanBaRT20_chr3HG24873.1	chr3H_LR890098.1	119285037	119285634	+
PanBaRT20_chr3HG24874.1	chr3H_LR890098.1	119285136	119285557	-
PanBaRT20_chr3HG24875.1	chr3H_LR890098.1	119329999	119336909	-
PanBaRT20_chr3HG24876.1	chr3H_LR890098.1	119475279	119475550	-
PanBaRT20_chr3HG24877.1	chr3H_LR890098.1	119475773	119476446	+
PanBaRT20_chr3HG24878.1	chr3H_LR890098.1	119476020	119476308	-
PanBaRT20_chr3HG24879.1	chr6H_LR890101.1	44420780	44421150	+
PanBaRT20_chr3HG24880.1	chr3H_LR890098.1	119494315	119494950	+
PanBaRT20_chr3HG24881.1	chr3H_LR890098.1	119518779	119519008	-
PanBaRT20_chr3HG24882.1	chr3H_LR890098.1	119561468	119561841	-
PanBaRT20_chr3HG24883.1	chr3H_LR890098.1	119562880	119563173	-
PanBaRT20_chr3HG24884.1	chr3H_LR890098.1	119563472	119565927	-
PanBaRT20_chr3HG24885.1	chr3H_LR890098.1	119613886	119614257	+
PanBaRT20_chr3HG24886.1	chr3H_LR890098.1	119615320	119619337	-
PanBaRT20_chr3HG24887.1	chr3H_LR890098.1	119908185	119909891	-
PanBaRT20_chr3HG24888.1	chr3H_LR890098.1	119910469	119912166	-
PanBaRT20_chr3HG24889.1	chr3H_LR890098.1	119921890	119923246	-
PanBaRT20_chr3HG24890.1	chr3H_LR890098.1	119923308	119926917	+
PanBaRT20_chr3HG24891.1	chr3H_LR890098.1	119927135	119928101	-
PanBaRT20_chr3HG24892.1	chr3H_LR890098.1	119928565	119928778	-
PanBaRT20_chr3HG24893.1	chr3H_LR890098.1	119930418	119932955	-
PanBaRT20_chr3HG24894.1	.	.	.	.
PanBaRT20_chr3HG24895.1	.	.	.	.
PanBaRT20_chr3HG24896.1	chr3H_LR890098.1	120086570	120097931	-
PanBaRT20_chr3HG24897.1	chr3H_LR890098.1	120359723	120363680	+
PanBaRT20_chr3HG24898.1	chr3H_LR890098.1	120360841	120363620	-
PanBaRT20_chr3HG24899.1	chr3H_LR890098.1	120364035	120364704	-
PanBaRT20_chr3HG24900.1	chr3H_LR890098.1	120364035	120364704	+
PanBaRT20_chr3HG24901.1	chr3H_LR890098.1	120365006	120365287	+
PanBaRT20_chr3HG24902.1	chr3H_LR890098.1	120492489	120496990	+
PanBaRT20_chr3HG24903.1	chr3H_LR890098.1	120537413	120549174	-
PanBaRT20_chr3HG24904.1	chr3H_LR890098.1	120557610	120562494	+
PanBaRT20_chr3HG24905.1	chr3H_LR890098.1	121006345	121011512	+
PanBaRT20_chr3HG24906.1	chr3H_LR890098.1	121134602	121142633	+
PanBaRT20_chr3HG24907.1	chr3H_LR890098.1	121153684	121156867	-
PanBaRT20_chr3HG24908.1	chr3H_LR890098.1	121155730	121158315	+
PanBaRT20_chr3HG24909.1	chr3H_LR890098.1	121524533	121526292	+
PanBaRT20_chr3HG24910.1	chr3H_LR890098.1	121526293	121532075	-
PanBaRT20_chr3HG24911.1	chr3H_LR890098.1	121532314	121536556	+
PanBaRT20_chr3HG24912.1	chr3H_LR890098.1	121652487	121656340	-
PanBaRT20_chr3HG24913.1	chr3H_LR890098.1	121704186	121704492	-
PanBaRT20_chr3HG24914.1	chr3H_LR890098.1	121975297	121975538	+
PanBaRT20_chr3HG24915.1	chr3H_LR890098.1	122064757	122065929	.
PanBaRT20_chr3HG24916.1	chr3H_LR890098.1	122068745	122070580	-
PanBaRT20_chr3HG24917.1	chr3H_LR890098.1	122070925	122074940	-
PanBaRT20_chr3HG24918.1	chr3H_LR890098.1	122072751	122074940	+
PanBaRT20_chr3HG24919.1	chr3H_LR890098.1	122143952	122154610	-
PanBaRT20_chr3HG24920.1	chr3H_LR890098.1	122148710	122151150	-
PanBaRT20_chr3HG24921.1	chr3H_LR890098.1	122282190	122284908	-
PanBaRT20_chr3HG24922.1	chr3H_LR890098.1	122531556	122534241	-
PanBaRT20_chr3HG24923.1	chr3H_LR890098.1	122531556	122534241	+
PanBaRT20_chr3HG24924.1	chr3H_LR890098.1	122914881	122915767	-
PanBaRT20_chr3HG24925.1	chr3H_LR890098.1	122914893	122916045	+
PanBaRT20_chr3HG24926.1	chr3H_LR890098.1	122983150	122986526	+
PanBaRT20_chr3HG24927.1	chr3H_LR890098.1	123001814	123007365	-
PanBaRT20_chr3HG24928.1	chr3H_LR890098.1	123082876	123084451	+
PanBaRT20_chr3HG24929.1	chr3H_LR890098.1	123129515	123135122	+
PanBaRT20_chr3HG24930.1	chr3H_LR890098.1	123449597	123450731	-
PanBaRT20_chr3HG24931.1	chr3H_LR890098.1	123449746	123450957	+
PanBaRT20_chr3HG24932.1	chr3H_LR890098.1	123468115	123481473	+
PanBaRT20_chr3HG24933.1	chr3H_LR890098.1	123477789	123480236	-
PanBaRT20_chr3HG24934.1	chr3H_LR890098.1	123483063	123483322	+
PanBaRT20_chr3HG24935.1	chr3H_LR890098.1	123484538	123484875	+
PanBaRT20_chr3HG24936.1	chr3H_LR890098.1	123484988	123487071	+
PanBaRT20_chr3HG24937.1	chr3H_LR890098.1	123489665	123491956	-
PanBaRT20_chr3HG24938.1	chr3H_LR890098.1	123490179	123490423	+
PanBaRT20_chr3HG24939.1	chr3H_LR890098.1	123491119	123493055	+
PanBaRT20_chr3HG24940.1	chr3H_LR890098.1	123492111	123492346	-
PanBaRT20_chr3HG24941.1	chr3H_LR890098.1	123495254	123495509	+
PanBaRT20_chr3HG24942.1	chr3H_LR890098.1	123498258	123498549	+
PanBaRT20_chr3HG24943.1	chr3H_LR890098.1	123499537	123499826	-
PanBaRT20_chr3HG24944.1	chr3H_LR890098.1	123481474	124246179	.
PanBaRT20_chr3HG24945.1	chr3H_LR890098.1	123514767	123515029	+
PanBaRT20_chr3HG24946.1	chr3H_LR890098.1	123519953	123520244	+
PanBaRT20_chr3HG24947.1	chr3H_LR890098.1	123524350	123525090	+
PanBaRT20_chr3HG24948.1	chr3H_LR890098.1	123524848	123525081	-
PanBaRT20_chr3HG24949.1	chr3H_LR890098.1	123525314	123525815	+
PanBaRT20_chr3HG24950.1	chr3H_LR890098.1	123525453	123525723	-
PanBaRT20_chr3HG24951.1	chr3H_LR890098.1	123528648	123529019	+
PanBaRT20_chr3HG24952.1	chr3H_LR890098.1	123533708	123533916	-
PanBaRT20_chr3HG24953.1	chr3H_LR890098.1	124246180	124247241	-
PanBaRT20_chr3HG24954.1	chr3H_LR890098.1	124246180	124247241	+
PanBaRT20_chr3HG24955.1	chr3H_LR890098.1	124676361	124676611	+
PanBaRT20_chr3HG24956.1	chr3H_LR890098.1	124939427	124941518	-
PanBaRT20_chr3HG24957.1	chr3H_LR890098.1	124941655	124944787	+
PanBaRT20_chr3HG24958.1	chr3H_LR890098.1	124945091	124951639	+
PanBaRT20_chr3HG24959.1	chr3H_LR890098.1	124948500	124950235	-
PanBaRT20_chr3HG24960.1	chr3H_LR890098.1	124958458	124960503	-
PanBaRT20_chr3HG24961.1	chr3H_LR890098.1	125655692	125657944	+
PanBaRT20_chr3HG24962.1	chr2H_LR890097.1	636646278	636646769	-
PanBaRT20_chr3HG24963.1	chr3H_LR890098.1	126312924	126317526	+
PanBaRT20_chr3HG24964.1	chr3H_LR890098.1	126318201	126318720	+
PanBaRT20_chr3HG24965.1	chr3H_LR890098.1	126425246	126429095	+
PanBaRT20_chr3HG24966.1	chr3H_LR890098.1	126434153	126435924	+
PanBaRT20_chr3HG24967.1	chr3H_LR890098.1	126436300	126436616	+
PanBaRT20_chr3HG24968.1	chr3H_LR890098.1	126602781	126602995	-
PanBaRT20_chr3HG24969.1	chr3H_LR890098.1	126606059	126606328	-
PanBaRT20_chr3HG24970.1	chr3H_LR890098.1	126610291	126610551	-
PanBaRT20_chr3HG24971.1	chr3H_LR890098.1	126624852	126625081	-
PanBaRT20_chr3HG24972.1	chr3H_LR890098.1	126627103	126627415	-
PanBaRT20_chr3HG24973.1	chr3H_LR890098.1	126628911	126629128	-
PanBaRT20_chr3HG24974.1	chr3H_LR890098.1	126631130	126633287	-
PanBaRT20_chr3HG24975.1	chr3H_LR890098.1	126780625	126784468	-
PanBaRT20_chr3HG24976.1	chr3H_LR890098.1	126784832	126785142	+
PanBaRT20_chr3HG24977.1	chr3H_LR890098.1	126829692	126842813	-
PanBaRT20_chr3HG24978.1	chr3H_LR890098.1	127224442	127225994	+
PanBaRT20_chr3HG24979.1	chr3H_LR890098.1	127226386	127230886	-
PanBaRT20_chr3HG24980.1	chr3H_LR890098.1	127235353	127235984	+
PanBaRT20_chr3HG24981.1	chr3H_LR890098.1	127238590	127239641	-
PanBaRT20_chr3HG24982.1	chr3H_LR890098.1	127238601	127239598	+
PanBaRT20_chr3HG24983.1	chr3H_LR890098.1	127251947	127252645	-
PanBaRT20_chr3HG24984.1	chr3H_LR890098.1	127255674	127257102	+
PanBaRT20_chr3HG24985.1	chr3H_LR890098.1	127258972	127260948	+
PanBaRT20_chr3HG24986.1	chr3H_LR890098.1	127341388	127341754	-
PanBaRT20_chr3HG24987.1	.	.	.	.
PanBaRT20_chr3HG24988.1	chr3H_LR890098.1	127697810	127704797	+
PanBaRT20_chr3HG24989.1	chr3H_LR890098.1	128053042	128060736	+
PanBaRT20_chr3HG24990.1	chr3H_LR890098.1	128061319	128071644	+
PanBaRT20_chr3HG24991.1	chr3H_LR890098.1	128071645	128074768	-
PanBaRT20_chr3HG24992.1	chr3H_LR890098.1	128113197	128113958	-
PanBaRT20_chr3HG24993.1	chr3H_LR890098.1	128113197	128113958	+
PanBaRT20_chr3HG24994.1	chr3H_LR890098.1	128656670	128658342	+
PanBaRT20_chr3HG24995.1	chr3H_LR890098.1	128656670	128658342	-
PanBaRT20_chr3HG24996.1	chr3H_LR890098.1	129055653	129055918	+
PanBaRT20_chr3HG24997.1	chr3H_LR890098.1	129055653	129056152	-
PanBaRT20_chr3HG24998.1	chr3H_LR890098.1	129065291	129071920	+
PanBaRT20_chr3HG24999.1	chr3H_LR890098.1	129065315	129071893	+
PanBaRT20_chr3HG25000.1	chr3H_LR890098.1	129256025	129258619	+
PanBaRT20_chr3HG25001.1	chr3H_LR890098.1	129259001	129265918	-
PanBaRT20_chr3HG25002.1	chr3H_LR890098.1	129435033	129435262	+
PanBaRT20_chr3HG25003.1	chr3H_LR890098.1	129439128	129439330	+
PanBaRT20_chr3HG25004.1	chr3H_LR890098.1	129439855	129440138	+
PanBaRT20_chr3HG25005.1	chr3H_LR890098.1	129454498	129458654	+
PanBaRT20_chr3HG25006.1	chr3H_LR890098.1	129504065	129506596	+
PanBaRT20_chr3HG25007.1	chr3H_LR890098.1	129577559	129585161	+
PanBaRT20_chr3HG25008.1	chr3H_LR890098.1	129587925	129588967	-
PanBaRT20_chr3HG25009.1	chr3H_LR890098.1	129843368	129847881	+
PanBaRT20_chr3HG25010.1	chr3H_LR890098.1	129847976	129849888	+
PanBaRT20_chr3HG25011.1	chr3H_LR890098.1	130108233	130109913	+
PanBaRT20_chr3HG25012.1	chr3H_LR890098.1	130108233	130109913	-
PanBaRT20_chr3HG25013.1	chr3H_LR890098.1	130372267	130372563	+
PanBaRT20_chr3HG25014.1	chr3H_LR890098.1	130588583	130593435	+
PanBaRT20_chr3HG25015.1	chr3H_LR890098.1	130773051	130778068	+
PanBaRT20_chr3HG25016.1	chr3H_LR890098.1	130847693	130851631	+
PanBaRT20_chr3HG25017.1	chr3H_LR890098.1	130890699	130893499	+
PanBaRT20_chr3HG25018.1	chr3H_LR890098.1	130938760	130956887	-
PanBaRT20_chr3HG25019.1	chr2H_LR890097.1	615979934	615980146	-
PanBaRT20_chr3HG25020.1	chr3H_LR890098.1	131181176	131196030	+
PanBaRT20_chr3HG25021.1	chr3H_LR890098.1	131191676	131194714	+
PanBaRT20_chr3HG25022.1	chr3H_LR890098.1	131472095	131472343	-
PanBaRT20_chr3HG25023.1	chr3H_LR890098.1	131482640	131482848	-
PanBaRT20_chr3HG25024.1	chr3H_LR890098.1	131500124	131500439	-
PanBaRT20_chr3HG25025.1	chr3H_LR890098.1	131508213	131510270	+
PanBaRT20_chr3HG25026.1	chr3H_LR890098.1	131574505	131577977	+
PanBaRT20_chr3HG25027.1	chr3H_LR890098.1	131584468	131586174	+
PanBaRT20_chr3HG25028.1	chr3H_LR890098.1	131672979	131676905	-
PanBaRT20_chr3HG25029.1	chr3H_LR890098.1	132029235	132030810	-
PanBaRT20_chr3HG25030.1	chr3H_LR890098.1	132030832	132031096	+
PanBaRT20_chr3HG25031.1	chr3H_LR890098.1	132031493	132031861	+
PanBaRT20_chr3HG25032.1	chr3H_LR890098.1	132056915	132058289	+
PanBaRT20_chr3HG25033.1	chr3H_LR890098.1	132056915	132058289	-
PanBaRT20_chr3HG25034.1	chr3H_LR890098.1	132119889	132120240	+
PanBaRT20_chr3HG25035.1	chr3H_LR890098.1	132174994	132175372	+
PanBaRT20_chr3HG25036.1	chr3H_LR890098.1	132314540	132317578	+
PanBaRT20_chr3HG25037.1	chr3H_LR890098.1	132314540	132317485	-
PanBaRT20_chr3HG25038.1	chr3H_LR890098.1	132328346	132332208	-
PanBaRT20_chr3HG25039.1	chr3H_LR890098.1	132405829	132410236	-
PanBaRT20_chr3HG25040.1	chr3H_LR890098.1	132869986	132872062	-
PanBaRT20_chr3HG25041.1	chr3H_LR890098.1	132991772	132992073	+
PanBaRT20_chr3HG25042.1	chr3H_LR890098.1	133071567	133071845	-
PanBaRT20_chr3HG25043.1	chr3H_LR890098.1	133245092	133245354	+
PanBaRT20_chr3HG25044.1	chr3H_LR890098.1	133308130	133322331	-
PanBaRT20_chr3HG25045.1	chr3H_LR890098.1	133370283	133377415	+
PanBaRT20_chr3HG25046.1	.	.	.	.
PanBaRT20_chr3HG25047.1	chr3H_LR890098.1	133385478	133386327	+
PanBaRT20_chr3HG25048.1	chr3H_LR890098.1	133386338	133386997	-
PanBaRT20_chr3HG25049.1	chr3H_LR890098.1	133407777	133408147	-
PanBaRT20_chr3HG25050.1	chr3H_LR890098.1	133408379	133408678	-
PanBaRT20_chr3HG25051.1	chr3H_LR890098.1	133431581	133435074	-
PanBaRT20_chr3HG25052.1	chr3H_LR890098.1	133431581	133435048	-
PanBaRT20_chr3HG25053.1	chr3H_LR890098.1	133466657	133466857	+
PanBaRT20_chr3HG25054.1	chr3H_LR890098.1	133467888	133468185	-
PanBaRT20_chr3HG25055.1	chr3H_LR890098.1	133993876	133996123	-
PanBaRT20_chr3HG25056.1	chr3H_LR890098.1	133996124	134004594	+
PanBaRT20_chr3HG25057.1	chr3H_LR890098.1	134225427	134226026	-
PanBaRT20_chr3HG25058.1	chr3H_LR890098.1	134225427	134226026	+
PanBaRT20_chr3HG25059.1	chr3H_LR890098.1	134423031	134426093	-
PanBaRT20_chr3HG25060.1	chr3H_LR890098.1	134893741	134900282	+
PanBaRT20_chr3HG25061.1	chr3H_LR890098.1	134901336	134903150	-
PanBaRT20_chr3HG25062.1	chr3H_LR890098.1	134920617	134921141	-
PanBaRT20_chr3HG25063.1	chr3H_LR890098.1	134923896	134924176	-
PanBaRT20_chr3HG25064.1	chr3H_LR890098.1	134926746	134926984	-
PanBaRT20_chr3HG25065.1	chr3H_LR890098.1	134932291	134932553	+
PanBaRT20_chr3HG25066.1	chr3H_LR890098.1	134935105	134935403	-
PanBaRT20_chr3HG25067.1	chr3H_LR890098.1	134937207	134937560	-
PanBaRT20_chr3HG25068.1	chr3H_LR890098.1	134942142	134942407	-
PanBaRT20_chr3HG25069.1	chr3H_LR890098.1	135138642	135140697	+
PanBaRT20_chr3HG25070.1	chr3H_LR890098.1	135138642	135140697	-
PanBaRT20_chr3HG25071.1	chr3H_LR890098.1	135144638	135146616	+
PanBaRT20_chr3HG25072.1	chr3H_LR890098.1	135174982	135175276	+
PanBaRT20_chr3HG25073.1	chr3H_LR890098.1	135175827	135176098	-
