HORVU.MOREX.r3.2HG0140740	chr2H_LR890097.1	210348812	210353179	+	No	No
HORVU.MOREX.r3.2HG0140780	chr2H_LR890097.1	210796731	210797404	+	No	No
HORVU.MOREX.r3.2HG0140790	chr2H_LR890097.1	210828019	210829497	+	No	No
HORVU.MOREX.r3.2HG0140820	chr2H_LR890097.1	211021342	211022015	-	No	No
HORVU.MOREX.r3.2HG0140830	chr2H_LR890097.1	211177337	211179190	+	No	No
HORVU.MOREX.r3.2HG0140860	chr2H_LR890097.1	211191311	211197115	-	No	No
HORVU.MOREX.r3.2HG0140870	chr2H_LR890097.1	211337592	211339225	-	No	No
HORVU.MOREX.r3.2HG0140880	chr2H_LR890097.1	211341953	211343317	-	No	No
HORVU.MOREX.r3.2HG0140890	chr2H_LR890097.1	211411942	211412715	+	No	No
HORVU.MOREX.r3.2HG0140950	chr2H_LR890097.1	212053754	212071603	+	No	No
HORVU.MOREX.r3.2HG0140960	chr2H_LR890097.1	212072799	212077650	-	No	No
HORVU.MOREX.r3.2HG0140970	chr2H_LR890097.1	212538952	212539740	-	No	No
HORVU.MOREX.r3.2HG0140980	chr2H_LR890097.1	212759648	212764040	+	No	No
HORVU.MOREX.r3.2HG0141000	chr2H_LR890097.1	213282304	213286694	+	No	No
HORVU.MOREX.r3.2HG0141040	chr2H_LR890097.1	213773112	213773821	-	No	No
HORVU.MOREX.r3.2HG0141070	chr2H_LR890097.1	213832270	213835120	-	No	No
HORVU.MOREX.r3.2HG0141140	chr2H_LR890097.1	214022771	214023070	-	No	No
HORVU.MOREX.r3.2HG0141190	chr2H_LR890097.1	214460952	214461955	+	No	No
HORVU.MOREX.r3.2HG0141200	chr2H_LR890097.1	214515182	214518402	-	No	No
HORVU.MOREX.r3.2HG0141230	chr2H_LR890097.1	214718527	214719822	-	No	No
HORVU.MOREX.r3.2HG0141250	chr2H_LR890097.1	214765486	214768890	-	No	No
HORVU.MOREX.r3.2HG0141260	chr2H_LR890097.1	214807969	214808642	+	No	No
HORVU.MOREX.r3.2HG0141270	chr2H_LR890097.1	214895647	214896310	-	No	No
HORVU.MOREX.r3.2HG0141300	chr2H_LR890097.1	215487751	215488089	-	No	No
HORVU.MOREX.r3.2HG0141370	chr2H_LR890097.1	215868748	215874758	+	No	No
HORVU.MOREX.r3.2HG0141400	chr2H_LR890097.1	216171545	216176100	+	No	No
HORVU.MOREX.r3.2HG0141420	chr2H_LR890097.1	216425108	216446836	-	No	No
HORVU.MOREX.r3.2HG0141430	chr2H_LR890097.1	216486463	216487135	+	No	No
HORVU.MOREX.r3.2HG0141470	chr2H_LR890097.1	216985107	216987858	-	No	No
HORVU.MOREX.r3.2HG0141480	chr2H_LR890097.1	217220001	217261808	+	No	No
HORVU.MOREX.r3.2HG0141490	chr2H_LR890097.1	217262021	217263419	+	No	No
HORVU.MOREX.r3.2HG0141500	chr2H_LR890097.1	217290368	217290861	-	No	No
HORVU.MOREX.r3.2HG0141530	chr2H_LR890097.1	218127030	218131176	+	No	No
HORVU.MOREX.r3.2HG0141580	chr2H_LR890097.1	218304188	218304892	+	No	No
HORVU.MOREX.r3.2HG0141620	chr2H_LR890097.1	218840443	218842835	+	No	No
HORVU.MOREX.r3.2HG0141660	chr2H_LR890097.1	219455108	219457845	+	No	No
HORVU.MOREX.r3.2HG0141680	chr2H_LR890097.1	219772927	219776417	-	No	No
HORVU.MOREX.r3.2HG0141690	chr2H_LR890097.1	219894570	219895082	+	No	No
HORVU.MOREX.r3.2HG0141710	chr2H_LR890097.1	220011590	220017330	-	No	No
HORVU.MOREX.r3.2HG0141740	chr2H_LR890097.1	220294018	220301018	-	No	No
HORVU.MOREX.r3.2HG0141780	chr2H_LR890097.1	220606432	220607105	+	No	No
HORVU.MOREX.r3.2HG0141870	chr2H_LR890097.1	221002871	221003875	-	No	No
HORVU.MOREX.r3.2HG0141880	chr2H_LR890097.1	221004425	221008748	-	No	No
HORVU.MOREX.r3.2HG0141900	chr2H_LR890097.1	221239003	221244182	-	No	No
HORVU.MOREX.r3.2HG0141980	chr2H_LR890097.1	222146974	222155159	-	No	No
HORVU.MOREX.r3.2HG0142000	chr2H_LR890097.1	222263362	222268823	-	No	No
HORVU.MOREX.r3.2HG0142030	chr2H_LR890097.1	222818048	222821597	+	No	No
HORVU.MOREX.r3.2HG0142070	chr2H_LR890097.1	222842942	222845216	+	No	No
HORVU.MOREX.r3.2HG0142100	chr2H_LR890097.1	223085979	223087420	-	No	No
HORVU.MOREX.r3.2HG0142150	chr2H_LR890097.1	223765338	223766111	-	No	No
HORVU.MOREX.r3.2HG0142190	chr2H_LR890097.1	223821326	223840883	+	No	No
HORVU.MOREX.r3.2HG0142250	chr2H_LR890097.1	224431133	224431564	-	No	No
HORVU.MOREX.r3.2HG0142300	chr2H_LR890097.1	224990503	224992659	-	No	No
HORVU.MOREX.r3.2HG0142310	chr2H_LR890097.1	225231748	225232221	+	No	No
HORVU.MOREX.r3.2HG0142440	chr2H_LR890097.1	226024437	226024832	-	No	No
HORVU.MOREX.r3.2HG0142450	chr2H_LR890097.1	226026600	226041353	-	No	No
HORVU.MOREX.r3.2HG0142490	chr2H_LR890097.1	226612348	226619458	+	No	No
HORVU.MOREX.r3.2HG0142500	chr2H_LR890097.1	226619825	226641226	-	No	No
HORVU.MOREX.r3.2HG0142510	chr2H_LR890097.1	227181923	227182696	+	No	No
HORVU.MOREX.r3.2HG0142540	chr2H_LR890097.1	227542872	227550755	+	No	No
HORVU.MOREX.r3.2HG0142550	chr2H_LR890097.1	227551111	227555915	+	No	No
HORVU.MOREX.r3.2HG0142570	chr2H_LR890097.1	227558021	227561001	+	No	No
HORVU.MOREX.r3.2HG0142590	chr2H_LR890097.1	228251606	228252206	-	No	No
HORVU.MOREX.r3.2HG0142660	chr2H_LR890097.1	228480495	228498989	+	No	No
HORVU.MOREX.r3.2HG0142680	chr2H_LR890097.1	228682468	228687461	+	No	No
HORVU.MOREX.r3.2HG0142740	chr2H_LR890097.1	229186091	229201261	+	No	No
HORVU.MOREX.r3.2HG0142760	chr2H_LR890097.1	229337664	229342725	+	No	No
HORVU.MOREX.r3.2HG0142770	chr2H_LR890097.1	229342944	229348189	-	No	No
HORVU.MOREX.r3.2HG0142850	chr2H_LR890097.1	230254613	230270348	+	No	No
HORVU.MOREX.r3.2HG0142950	chr2H_LR890097.1	231304647	231306900	+	No	No
HORVU.MOREX.r3.2HG0143100	chr2H_LR890097.1	233407908	233412785	-	No	No
HORVU.MOREX.r3.2HG0143170	chr2H_LR890097.1	234341563	234342258	-	No	No
HORVU.MOREX.r3.2HG0143200	chr2H_LR890097.1	234707653	234765617	-	No	No
HORVU.MOREX.r3.2HG0143220	chr2H_LR890097.1	235502781	235509198	+	No	No
HORVU.MOREX.r3.2HG0143230	chr2H_LR890097.1	235748370	235749030	-	No	No
HORVU.MOREX.r3.2HG0143250	chr2H_LR890097.1	236080111	236099401	+	No	No
HORVU.MOREX.r3.2HG0143260	chr2H_LR890097.1	236099524	236099781	-	No	No
HORVU.MOREX.r3.2HG0143310	chr2H_LR890097.1	236689327	236690100	+	No	No
HORVU.MOREX.r3.2HG0143320	chr2H_LR890097.1	236721763	236722701	+	No	No
HORVU.MOREX.r3.2HG0143380	chr2H_LR890097.1	237401055	237414919	-	No	No
HORVU.MOREX.r3.2HG0143560	chr2H_LR890097.1	238452851	238456200	+	No	No
HORVU.MOREX.r3.2HG0143570	chr2H_LR890097.1	238456635	238479395	-	No	No
HORVU.MOREX.r3.2HG0143630	chr2H_LR890097.1	239578789	239579031	-	No	No
HORVU.MOREX.r3.2HG0143650	chr2H_LR890097.1	239611956	239612333	-	No	No
HORVU.MOREX.r3.2HG0143690	chr2H_LR890097.1	239841866	239842268	+	No	No
HORVU.MOREX.r3.2HG0143700	chr2H_LR890097.1	239845091	239858120	+	No	No
HORVU.MOREX.r3.2HG0143760	chr2H_LR890097.1	241169548	241171093	+	No	No
HORVU.MOREX.r3.2HG0143770	chr2H_LR890097.1	241715963	241717206	+	No	No
HORVU.MOREX.r3.2HG0143780	chr2H_LR890097.1	241778742	241779515	-	No	No
HORVU.MOREX.r3.2HG0143790	chr2H_LR890097.1	242309507	242310280	-	No	No
HORVU.MOREX.r3.2HG0143800	chr2H_LR890097.1	242474287	242476428	+	No	No
HORVU.MOREX.r3.2HG0143810	chr2H_LR890097.1	242476522	242476929	+	No	No
HORVU.MOREX.r3.2HG0143820	chr2H_LR890097.1	242478014	242478331	+	No	No
HORVU.MOREX.r3.2HG0144000	chr2H_LR890097.1	244264237	244286737	-	No	No
HORVU.MOREX.r3.2HG0144020	chr2H_LR890097.1	244559305	244560166	-	No	No
HORVU.MOREX.r3.2HG0144100	chr2H_LR890097.1	245270139	245271552	-	No	No
HORVU.MOREX.r3.2HG0144110	chr2H_LR890097.1	245350040	245369036	-	No	No
HORVU.MOREX.r3.2HG0144220	chr2H_LR890097.1	247378599	247383012	+	No	No
HORVU.MOREX.r3.2HG0144230	chr2H_LR890097.1	247382973	247388981	-	No	No
HORVU.MOREX.r3.2HG0144280	chr2H_LR890097.1	248477886	248478440	+	No	No
HORVU.MOREX.r3.2HG0144330	chr2H_LR890097.1	248488917	248489321	+	No	No
HORVU.MOREX.r3.2HG0144390	chr2H_LR890097.1	248498935	248503163	+	No	No
HORVU.MOREX.r3.2HG0144420	chr2H_LR890097.1	248541344	248542037	-	No	No
HORVU.MOREX.r3.2HG0144430	chr2H_LR890097.1	248546901	248547293	-	No	No
HORVU.MOREX.r3.2HG0144440	chr2H_LR890097.1	248560202	248560567	+	No	No
HORVU.MOREX.r3.2HG0144460	chr2H_LR890097.1	248567015	248570073	+	No	No
HORVU.MOREX.r3.2HG0144470	chr2H_LR890097.1	248838563	248839490	+	No	No
HORVU.MOREX.r3.2HG0144560	chr2H_LR890097.1	249794117	249797597	-	No	No
HORVU.MOREX.r3.2HG0144600	chr2H_LR890097.1	250614607	250616177	-	No	No
HORVU.MOREX.r3.2HG0144620	chr2H_LR890097.1	251010657	251048114	+	No	No
HORVU.MOREX.r3.2HG0144760	chr2H_LR890097.1	252392049	252393068	-	No	No
HORVU.MOREX.r3.2HG0144770	chr2H_LR890097.1	253820328	253820777	-	No	No
HORVU.MOREX.r3.2HG0144810	chr2H_LR890097.1	253832975	253855972	+	No	No
HORVU.MOREX.r3.2HG0144830	chr2H_LR890097.1	254242012	254245832	-	No	No
HORVU.MOREX.r3.2HG0144860	chr2H_LR890097.1	254997377	255048605	+	No	No
HORVU.MOREX.r3.2HG0144920	chr2H_LR890097.1	255768117	255783981	-	No	No
HORVU.MOREX.r3.2HG0144990	chr2H_LR890097.1	256931486	256932810	+	No	No
HORVU.MOREX.r3.2HG0145010	chr2H_LR890097.1	257052386	257052724	-	No	No
HORVU.MOREX.r3.2HG0145080	chr2H_LR890097.1	258044894	258045673	-	No	No
HORVU.MOREX.r3.2HG0145140	chr2H_LR890097.1	258169786	258173208	+	No	No
HORVU.MOREX.r3.2HG0145150	chr2H_LR890097.1	258173371	258177654	-	No	No
HORVU.MOREX.r3.2HG0145190	chr2H_LR890097.1	258776579	258776947	-	No	No
HORVU.MOREX.r3.2HG0145220	chr2H_LR890097.1	259241157	259241480	-	No	No
HORVU.MOREX.r3.2HG0145330	chr2H_LR890097.1	259841300	259842239	+	No	No
HORVU.MOREX.r3.2HG0145350	chr2H_LR890097.1	260183742	260204071	+	No	No
HORVU.MOREX.r3.2HG0145360	chr2H_LR890097.1	260234693	260236227	+	No	No
HORVU.MOREX.r3.2HG0145370	chr2H_LR890097.1	260492003	260572384	+	No	No
HORVU.MOREX.r3.2HG0145390	chr2H_LR890097.1	260575251	260575547	-	No	No
HORVU.MOREX.r3.2HG0145430	chr2H_LR890097.1	260990930	260991232	-	No	No
HORVU.MOREX.r3.2HG0145440	chr2H_LR890097.1	260991239	260991442	-	No	No
HORVU.MOREX.r3.2HG0145460	chr2H_LR890097.1	261291012	261291529	+	No	No
HORVU.MOREX.r3.2HG0145470	chr2H_LR890097.1	262025715	262027814	+	No	No
HORVU.MOREX.r3.2HG0145480	chr2H_LR890097.1	262028012	262029411	+	No	No
HORVU.MOREX.r3.2HG0145500	chr2H_LR890097.1	262203697	262208424	-	No	No
HORVU.MOREX.r3.2HG0145510	chr2H_LR890097.1	262378995	262381378	-	No	No
HORVU.MOREX.r3.2HG0145580	chr2H_LR890097.1	263872988	263884401	+	No	No
HORVU.MOREX.r3.2HG0145600	chr2H_LR890097.1	264254572	264259668	+	No	No
HORVU.MOREX.r3.2HG0145620	chr2H_LR890097.1	265707566	265708498	+	No	No
HORVU.MOREX.r3.2HG0145630	chr2H_LR890097.1	265899539	265899745	+	No	No
HORVU.MOREX.r3.2HG0145640	chr2H_LR890097.1	265902229	265936260	-	No	No
HORVU.MOREX.r3.2HG0145720	chr2H_LR890097.1	267548535	267549440	-	No	No
HORVU.MOREX.r3.2HG0145750	chr2H_LR890097.1	267783328	267784183	+	No	No
HORVU.MOREX.r3.2HG0145810	chr2H_LR890097.1	268727315	268768498	-	No	No
HORVU.MOREX.r3.2HG0145830	chr2H_LR890097.1	269155515	269156288	+	No	No
HORVU.MOREX.r3.2HG0145850	chr2H_LR890097.1	269317269	269341946	+	No	No
HORVU.MOREX.r3.2HG0145950	chr2H_LR890097.1	269504476	269505249	-	No	No
HORVU.MOREX.r3.2HG0145970	chr2H_LR890097.1	269627442	269632276	+	No	No
HORVU.MOREX.r3.2HG0146010	chr2H_LR890097.1	269745167	269748109	+	No	No
HORVU.MOREX.r3.2HG0146050	chr2H_LR890097.1	270049978	270118875	-	No	No
HORVU.MOREX.r3.2HG0146060	chr2H_LR890097.1	270520452	270521225	+	No	No
HORVU.MOREX.r3.2HG0146160	chr2H_LR890097.1	272269009	272317463	-	No	No
HORVU.MOREX.r3.2HG0146180	chr2H_LR890097.1	272655192	272655896	+	No	No
HORVU.MOREX.r3.2HG0146220	chr2H_LR890097.1	273235661	273242552	+	No	No
HORVU.MOREX.r3.2HG0146330	chr2H_LR890097.1	274291725	274293771	-	No	No
HORVU.MOREX.r3.2HG0146350	chr2H_LR890097.1	274299641	274300242	-	No	No
HORVU.MOREX.r3.2HG0146360	chr2H_LR890097.1	274417457	274418230	+	No	No
HORVU.MOREX.r3.2HG0146470	chr2H_LR890097.1	276038944	276047006	+	No	No
HORVU.MOREX.r3.2HG0146520	chr2H_LR890097.1	276971352	276976565	+	No	No
HORVU.MOREX.r3.2HG0146530	chr2H_LR890097.1	276977145	276980155	+	No	No
HORVU.MOREX.r3.2HG0146580	chr2H_LR890097.1	278050579	278060089	-	No	No
HORVU.MOREX.r3.2HG0146690	chr2H_LR890097.1	279391554	279394285	-	No	No
HORVU.MOREX.r3.2HG0146720	chr2H_LR890097.1	279485100	279486450	+	No	No
HORVU.MOREX.r3.2HG0146750	chr2H_LR890097.1	279782952	279833799	-	No	No
HORVU.MOREX.r3.2HG0146870	chr2H_LR890097.1	280734701	280738865	+	No	No
HORVU.MOREX.r3.2HG0146900	chr2H_LR890097.1	281850953	281883367	+	No	No
HORVU.MOREX.r3.2HG0146920	chr2H_LR890097.1	281890810	281891226	-	No	No
HORVU.MOREX.r3.2HG0146930	chr2H_LR890097.1	282125270	282127668	+	No	No
HORVU.MOREX.r3.2HG0146940	chr2H_LR890097.1	282176138	282176974	-	No	No
HORVU.MOREX.r3.2HG0147020	chr2H_LR890097.1	283645956	283670731	+	No	No
HORVU.MOREX.r3.2HG0147090	chr2H_LR890097.1	284330073	284334076	-	No	No
HORVU.MOREX.r3.2HG0147100	chr2H_LR890097.1	284378164	284378367	-	No	No
HORVU.MOREX.r3.2HG0147120	chr2H_LR890097.1	285428492	285453759	+	No	No
HORVU.MOREX.r3.2HG0147140	chr2H_LR890097.1	285725845	285731487	+	No	No
HORVU.MOREX.r3.2HG0147190	chr2H_LR890097.1	286216136	286218335	-	No	No
HORVU.MOREX.r3.2HG0147210	chr2H_LR890097.1	286345860	286346237	+	No	No
HORVU.MOREX.r3.2HG0147270	chr2H_LR890097.1	287976899	287979261	-	No	No
HORVU.MOREX.r3.2HG0147280	chr2H_LR890097.1	287996330	288020209	+	No	No
HORVU.MOREX.r3.2HG0147580	chr2H_LR890097.1	289148604	289149308	+	No	No
HORVU.MOREX.r3.2HG0147590	chr2H_LR890097.1	289298190	289367819	+	No	No
HORVU.MOREX.r3.2HG0147760	chr2H_LR890097.1	289946825	289947025	-	No	No
HORVU.MOREX.r3.2HG0147770	chr2H_LR890097.1	290019601	290021935	+	No	No
HORVU.MOREX.r3.2HG0147790	chr2H_LR890097.1	290125076	290126441	+	No	No
HORVU.MOREX.r3.2HG0147830	chr2H_LR890097.1	290894515	290895222	-	No	No
HORVU.MOREX.r3.2HG0147880	chr2H_LR890097.1	292210321	292245929	+	No	No
HORVU.MOREX.r3.2HG0147980	chr2H_LR890097.1	293386369	293405798	-	No	No
HORVU.MOREX.r3.2HG0148010	chr2H_LR890097.1	294646928	294648910	+	No	No
HORVU.MOREX.r3.2HG0148030	chr2H_LR890097.1	294930139	294931059	+	No	No
HORVU.MOREX.r3.2HG0148050	chr2H_LR890097.1	295184433	295185137	-	No	No
HORVU.MOREX.r3.2HG0148060	chr2H_LR890097.1	295228027	295291000	-	No	No
HORVU.MOREX.r3.2HG0148070	chr2H_LR890097.1	295309714	295310127	-	No	No
HORVU.MOREX.r3.2HG0148110	chr2H_LR890097.1	295872124	295874709	-	No	No
HORVU.MOREX.r3.2HG0148170	chr2H_LR890097.1	296335945	296369613	-	No	No
HORVU.MOREX.r3.2HG0148240	chr2H_LR890097.1	297901358	297912997	-	No	No
HORVU.MOREX.r3.2HG0148280	chr2H_LR890097.1	299007365	299021515	-	No	No
HORVU.MOREX.r3.2HG0148300	chr2H_LR890097.1	299039072	299040154	-	No	No
HORVU.MOREX.r3.2HG0148310	chr2H_LR890097.1	299190748	299193334	+	No	No
HORVU.MOREX.r3.2HG0148440	chr2H_LR890097.1	300313331	300313826	+	No	No
HORVU.MOREX.r3.2HG0148470	chr2H_LR890097.1	300362579	300384670	-	No	No
HORVU.MOREX.r3.2HG0148520	chr2H_LR890097.1	300779119	300779483	-	No	No
HORVU.MOREX.r3.2HG0148570	chr2H_LR890097.1	302106401	302109091	+	No	No
HORVU.MOREX.r3.2HG0148610	chr2H_LR890097.1	302859903	302860136	+	No	No
HORVU.MOREX.r3.2HG0148670	chr2H_LR890097.1	303062593	303063297	-	No	No
HORVU.MOREX.r3.2HG0148720	chr2H_LR890097.1	303257461	303258033	+	No	No
HORVU.MOREX.r3.2HG0148840	chr2H_LR890097.1	304983495	304984052	+	No	No
HORVU.MOREX.r3.2HG0148850	chr2H_LR890097.1	304986101	304991162	+	No	No
HORVU.MOREX.r3.2HG0148880	chr2H_LR890097.1	305171518	305172011	+	No	No
HORVU.MOREX.r3.2HG0148990	chr2H_LR890097.1	306413317	306414051	-	No	No
HORVU.MOREX.r3.2HG0149060	chr2H_LR890097.1	307339394	307372114	-	No	No
HORVU.MOREX.r3.2HG0149110	chr2H_LR890097.1	308872377	308872872	+	No	No
HORVU.MOREX.r3.2HG0149120	chr2H_LR890097.1	308875539	308907817	+	No	No
HORVU.MOREX.r3.2HG0149130	chr2H_LR890097.1	308999221	309019562	+	No	No
HORVU.MOREX.r3.2HG0149220	chr2H_LR890097.1	310335179	310353423	-	No	No
HORVU.MOREX.r3.2HG0149390	chr2H_LR890097.1	312550578	312551688	+	No	No
HORVU.MOREX.r3.2HG0149410	chr2H_LR890097.1	312614560	312623999	-	No	No
HORVU.MOREX.r3.2HG0149510	chr2H_LR890097.1	314009149	314065624	-	No	No
HORVU.MOREX.r3.2HG0149600	chr2H_LR890097.1	315303892	315306166	+	No	No
HORVU.MOREX.r3.2HG0149770	chr2H_LR890097.1	317225119	317272237	-	No	No
HORVU.MOREX.r3.2HG0149820	chr2H_LR890097.1	317754747	317758414	-	No	No
HORVU.MOREX.r3.2HG0149860	chr2H_LR890097.1	318805316	318870097	+	No	No
HORVU.MOREX.r3.2HG0149940	chr2H_LR890097.1	319627571	319662740	+	No	No
HORVU.MOREX.r3.2HG0150100	chr2H_LR890097.1	321467755	321485505	+	No	No
HORVU.MOREX.r3.2HG0150110	chr2H_LR890097.1	321472072	321472587	-	No	No
HORVU.MOREX.r3.2HG0150230	chr2H_LR890097.1	322645948	322646667	-	No	No
HORVU.MOREX.r3.2HG0150240	chr2H_LR890097.1	322647454	322651186	+	No	No
HORVU.MOREX.r3.2HG0150260	chr2H_LR890097.1	323206567	323246172	-	No	No
HORVU.MOREX.r3.2HG0150450	chr2H_LR890097.1	325129805	325161018	+	No	No
HORVU.MOREX.r3.2HG0150520	chr2H_LR890097.1	326960946	326962374	-	No	No
HORVU.MOREX.r3.2HG0150530	chr2H_LR890097.1	326962898	326965828	+	No	No
HORVU.MOREX.r3.2HG0150570	chr2H_LR890097.1	327389295	327390655	-	No	No
HORVU.MOREX.r3.2HG0150600	chr2H_LR890097.1	327666081	327667226	-	No	No
HORVU.MOREX.r3.2HG0150710	chr2H_LR890097.1	329308475	329318855	+	No	No
HORVU.MOREX.r3.2HG0150720	chr2H_LR890097.1	329343895	329344446	-	No	No
HORVU.MOREX.r3.2HG0150730	chr2H_LR890097.1	329346103	329350286	-	No	No
HORVU.MOREX.r3.2HG0150820	chr2H_LR890097.1	330497403	330557193	-	No	No
HORVU.MOREX.r3.2HG0151030	chr2H_LR890097.1	331785989	331786186	+	No	No
HORVU.MOREX.r3.2HG0151050	chr2H_LR890097.1	332211434	332219133	-	No	No
HORVU.MOREX.r3.2HG0151200	chr2H_LR890097.1	334648415	334662248	-	No	No
HORVU.MOREX.r3.2HG0151240	chr2H_LR890097.1	335241332	335241526	-	No	No
HORVU.MOREX.r3.2HG0151290	chr2H_LR890097.1	336070130	336070648	+	No	No
HORVU.MOREX.r3.2HG0151360	chr2H_LR890097.1	336293220	336298031	+	No	No
HORVU.MOREX.r3.2HG0151370	chr2H_LR890097.1	336500238	336500579	+	No	No
HORVU.MOREX.r3.2HG0151430	chr2H_LR890097.1	336522533	336524403	-	No	No
HORVU.MOREX.r3.2HG0151470	chr2H_LR890097.1	336546135	336547763	-	No	No
HORVU.MOREX.r3.2HG0151490	chr2H_LR890097.1	337004417	337004857	-	No	No
HORVU.MOREX.r3.2HG0151500	chr2H_LR890097.1	337004879	337005373	-	No	No
HORVU.MOREX.r3.2HG0151540	chr2H_LR890097.1	337718444	337730079	+	No	No
HORVU.MOREX.r3.2HG0151560	chr2H_LR890097.1	337740799	337741806	-	No	No
HORVU.MOREX.r3.2HG0151580	chr2H_LR890097.1	337742859	337743533	-	No	No
HORVU.MOREX.r3.2HG0151600	chr2H_LR890097.1	337744119	337744847	-	No	No
HORVU.MOREX.r3.2HG0151690	chr2H_LR890097.1	339200647	339201584	+	No	No
HORVU.MOREX.r3.2HG0151710	chr2H_LR890097.1	339588193	339598308	+	No	No
HORVU.MOREX.r3.2HG0151730	chr2H_LR890097.1	339800401	339800706	+	No	No
HORVU.MOREX.r3.2HG0151760	chr2H_LR890097.1	339916353	339916841	-	No	No
HORVU.MOREX.r3.2HG0151770	chr2H_LR890097.1	339918403	339922675	-	No	No
HORVU.MOREX.r3.2HG0151810	chr2H_LR890097.1	341152682	341158410	+	No	No
HORVU.MOREX.r3.2HG0151930	chr2H_LR890097.1	342948051	342948392	+	No	No
HORVU.MOREX.r3.2HG0151960	chr2H_LR890097.1	342956683	342969025	-	No	No
HORVU.MOREX.r3.2HG0151970	chr2H_LR890097.1	343481385	343483356	-	No	No
HORVU.MOREX.r3.2HG0152090	chr2H_LR890097.1	344773715	344829307	-	No	No
HORVU.MOREX.r3.2HG0152100	chr2H_LR890097.1	344913893	344923673	+	No	No
HORVU.MOREX.r3.2HG0152110	chr2H_LR890097.1	344923904	344924672	-	No	No
HORVU.MOREX.r3.2HG0152140	chr2H_LR890097.1	345684956	345686605	+	No	No
HORVU.MOREX.r3.2HG0152150	chr2H_LR890097.1	345686782	345697248	-	No	No
HORVU.MOREX.r3.2HG0152160	chr2H_LR890097.1	345929233	345944853	+	No	No
HORVU.MOREX.r3.2HG0152170	chr2H_LR890097.1	345944998	345948411	-	No	No
HORVU.MOREX.r3.2HG0152180	chr2H_LR890097.1	345948665	345949216	+	No	No
HORVU.MOREX.r3.2HG0152230	chr2H_LR890097.1	346733491	346735965	+	No	No
HORVU.MOREX.r3.2HG0152280	chr2H_LR890097.1	346825941	346826648	-	No	No
HORVU.MOREX.r3.2HG0152330	chr2H_LR890097.1	347709765	347711331	-	No	No
HORVU.MOREX.r3.2HG0152370	chr2H_LR890097.1	348551923	348554551	-	No	No
HORVU.MOREX.r3.2HG0152380	chr2H_LR890097.1	349211865	349212752	-	No	No
HORVU.MOREX.r3.2HG0152400	chr2H_LR890097.1	349331825	349332529	+	No	No
HORVU.MOREX.r3.2HG0152430	chr2H_LR890097.1	350075375	350090097	-	No	No
HORVU.MOREX.r3.2HG0152460	chr2H_LR890097.1	350371237	350371845	+	No	No
HORVU.MOREX.r3.2HG0152470	chr2H_LR890097.1	350373492	350374043	+	No	No
HORVU.MOREX.r3.2HG0152520	chr2H_LR890097.1	350682183	350682672	+	No	No
HORVU.MOREX.r3.2HG0152530	chr2H_LR890097.1	350854760	350864878	-	No	No
HORVU.MOREX.r3.2HG0152540	chr2H_LR890097.1	350865939	350866427	+	No	No
HORVU.MOREX.r3.2HG0152610	chr2H_LR890097.1	351506454	351507646	-	No	No
HORVU.MOREX.r3.2HG0152640	chr2H_LR890097.1	351845376	351845849	+	No	No
HORVU.MOREX.r3.2HG0152650	chr2H_LR890097.1	351852344	351852688	+	No	No
HORVU.MOREX.r3.2HG0152860	chr2H_LR890097.1	352269244	352281805	-	No	No
HORVU.MOREX.r3.2HG0152870	chr2H_LR890097.1	352282180	352286231	-	No	No
HORVU.MOREX.r3.2HG0152880	chr2H_LR890097.1	352564458	352568882	+	No	No
HORVU.MOREX.r3.2HG0152890	chr2H_LR890097.1	352569473	352577022	-	No	No
HORVU.MOREX.r3.2HG0152910	chr2H_LR890097.1	352848781	352851610	-	No	No
HORVU.MOREX.r3.2HG0152970	chr2H_LR890097.1	353199999	353202284	-	No	No
HORVU.MOREX.r3.2HG0153000	chr2H_LR890097.1	353525316	353526209	+	No	No
HORVU.MOREX.r3.2HG0153010	chr2H_LR890097.1	353529571	353530613	-	No	No
HORVU.MOREX.r3.2HG0153120	chr2H_LR890097.1	353854901	353855332	-	No	No
HORVU.MOREX.r3.2HG0153140	chr2H_LR890097.1	354004626	354005024	-	No	No
HORVU.MOREX.r3.2HG0153170	chr2H_LR890097.1	354370330	354370653	-	No	No
HORVU.MOREX.r3.2HG0153230	chr2H_LR890097.1	355338435	355342439	+	No	No
HORVU.MOREX.r3.2HG0153250	chr2H_LR890097.1	355347315	355353468	+	No	No
HORVU.MOREX.r3.2HG0153260	chr2H_LR890097.1	355523939	355528780	+	No	No
HORVU.MOREX.r3.2HG0153360	chr2H_LR890097.1	355953467	355956255	+	No	No
HORVU.MOREX.r3.2HG0153370	chr2H_LR890097.1	355957358	355958742	+	No	No
HORVU.MOREX.r3.2HG0153380	chr2H_LR890097.1	355958996	355962614	-	No	No
HORVU.MOREX.r3.2HG0153420	chr2H_LR890097.1	356220112	356246983	-	No	No
HORVU.MOREX.r3.2HG0153460	chr2H_LR890097.1	356710407	356711096	+	No	No
HORVU.MOREX.r3.2HG0153470	chr2H_LR890097.1	356913001	356916356	+	No	No
HORVU.MOREX.r3.2HG0153480	chr2H_LR890097.1	356984110	356989406	+	No	No
HORVU.MOREX.r3.2HG0153490	chr2H_LR890097.1	356990579	356992908	-	No	No
HORVU.MOREX.r3.2HG0153610	chr2H_LR890097.1	357068718	357069035	+	No	No
