
PanBaRT20_chr1HG02070.1	chr1H_LR890096.1	80769101	80769203	-	MorexV3	chr1H	80769101	80769203	-	100.0	100.0	Yes	
PanBaRT20_chr1HG02071.1	chr1H_LR890096.1	80898221	80898459	-	MorexV3	chr1H	80898221	80898459	-	100.0	100.0	Yes	
PanBaRT20_chr1HG02072.1	chr1H_LR890096.1	80917460	80917767	-	MorexV3	chr1H	80917460	80917767	-	100.0	100.0	No	
PanBaRT20_chr1HG02073.1	chr1H_LR890096.1	80921999	80922239	-	MorexV3	chr1H	80921999	80922239	-	100.0	100.0	No	
PanBaRT20_chr1HG02074.1	chr1H_LR890096.1	80925344	80934233	-	MorexV3	chr1H	80925198	80934285	-	100.0	100.0	No	
PanBaRT20_chr1HG02075.1	chr1H_LR890096.1	80925876	80927932	+	MorexV3	chr1H	80925876	80927932	+	100.0	100.0	No	
PanBaRT20_chr1HG02076.1	chr1H_LR890096.1	81005741	81008435	+	MorexV3	chr1H	81005638	81008435	+	100.0	100.0	No	
PanBaRT20_chr1HG02077.1	chr1H_LR890096.1	81008635	81170231	.	HOR_21599	chr1H	85179189	85179741	-	98.9	100.0	No	.
PanBaRT20_chr1HG02078.1	chr1H_LR890096.1	81013118	81013410	-	MorexV3	chr1H	81013118	81013410	-	100.0	100.0	Yes	
PanBaRT20_chr1HG02079.1	chr1H_LR890096.1	81019087	81021310	-	MorexV3	chr1H	81019087	81021310	-	100.0	100.0	No	
PanBaRT20_chr1HG02080.1	chr1H_LR890096.1	81170232	81171527	+	MorexV3	chr1H	81170173	81171593	+	100.0	100.0	No	
PanBaRT20_chr1HG02081.1	chr1H_LR890096.1	81170232	81171527	-	MorexV3	chr1H	81170231	81171527	-	100.0	100.0	No	
PanBaRT20_chr1HG02082.1	chr1H_LR890096.1	81286795	81288036	-	MorexV3	chr1H	81286617	81288142	-	100.0	100.0	No	
PanBaRT20_chr1HG02083.1	chr1H_LR890096.1	81286795	81288036	+	MorexV3	chr1H	81286795	81288075	+	100.0	100.0	No	
PanBaRT20_chr1HG02084.1	chr1H_LR890096.1	81357754	81359921	-	MorexV3	chr1H	81357195	81359946	-	100.0	100.0	No	
PanBaRT20_chr1HG02085.1	chr1H_LR890096.1	81357754	81359921	+	MorexV3	chr1H	81357379	81360069	+	100.0	100.0	No	
PanBaRT20_chr1HG02086.1	chr1H_LR890096.1	81439574	81439940	-	MorexV3	chr1H	81439574	81439940	-	100.0	100.0	No	
PanBaRT20_chr1HG02087.1	chr1H_LR890096.1	81445377	81451037	-	MorexV3	chr1H	81445377	81451037	-	100.0	100.0	No	
PanBaRT20_chr1HG02088.1	chr1H_LR890096.1	81455772	81455987	-	MorexV3	chr1H	81455772	81455987	-	100.0	100.0	No	
PanBaRT20_chr1HG02089.1	chr1H_LR890096.1	81457302	81457621	+	MorexV3	chr1H	81457302	81457621	+	100.0	100.0	No	
PanBaRT20_chr1HG02090.1	chr1H_LR890096.1	81458655	81458885	+	MorexV3	chr1H	81458655	81458885	+	100.0	100.0	No	
PanBaRT20_chr1HG02091.1	chr1H_LR890096.1	81463863	81470266	-	MorexV3	chr1H	81463839	81470268	-	100.0	100.0	No	
PanBaRT20_chr1HG02092.1	chr1H_LR890096.1	81463863	81470261	-	MorexV3	chr1H	81463840	81470261	-	99.8	100.0	No	
PanBaRT20_chr1HG02093.1	chr1H_LR890096.1	81488332	81495981	-	MorexV3	chr1H	81487950	81496060	-	100.0	100.0	No	
PanBaRT20_chr1HG02094.1	chr1H_LR890096.1	82028514	82039694	+	MorexV3	chr1H	82028469	82039702	+	100.0	100.0	No	
PanBaRT20_chr1HG02095.1	chr1H_LR890096.1	82278157	82282165	+	MorexV3	chr1H	82278157	82282165	+	100.0	100.0	No	
PanBaRT20_chr1HG02096.1	chr1H_LR890096.1	82283979	82285178	-	MorexV3	chr1H	82283640	82285247	-	100.0	100.0	No	
PanBaRT20_chr1HG02097.1	chr1H_LR890096.1	82306272	82307574	-	MorexV3	chr1H	82306272	82307574	-	99.8	100.0	No	
PanBaRT20_chr1HG02098.1	chr1H_LR890096.1	82307158	82307494	+	MorexV3	chr1H	82307158	82307494	+	100.0	100.0	No	
PanBaRT20_chr1HG02099.1	chr1H_LR890096.1	82366166	82375686	+	MorexV3	chr1H	82366125	82375928	+	100.0	100.0	No	
PanBaRT20_chr1HG02100.1	chr1H_LR890096.1	82373782	82373981	+	MorexV3	chr1H	82373782	82373981	+	100.0	100.0	Yes	
PanBaRT20_chr1HG02101.1	chr1H_LR890096.1	82375687	83046619	.	Igri	chr1H	87551503	87555557	-	99.8	100.0	No	.
PanBaRT20_chr1HG02102.1	chr1H_LR890096.1	82879749	82880320	-	MorexV3	chr1H	82879749	82880320	-	100.0	100.0	No	
PanBaRT20_chr1HG02103.1	chr1H_LR890096.1	82879893	82880191	+	MorexV3	chr1H	82879893	82880191	+	100.0	100.0	Yes	
PanBaRT20_chr1HG02104.1	chr1H_LR890096.1	82880387	82880695	+	MorexV3	chr1H	82880387	82880695	+	100.0	100.0	No	
PanBaRT20_chr1HG02105.1	chr1H_LR890096.1	82880866	82881086	-	MorexV3	chr1H	82880866	82881086	-	100.0	100.0	Yes	
PanBaRT20_chr1HG02106.1	chr1H_LR890096.1	82881212	82881472	-	MorexV3	chr1H	82881212	82881472	-	100.0	100.0	No	
PanBaRT20_chr1HG02107.1	chr1H_LR890096.1	82886008	82886385	-	MorexV3	chr1H	82886008	82886385	-	100.0	100.0	Yes	
PanBaRT20_chr1HG02108.1	chr1H_LR890096.1	82887843	82888054	-	MorexV3	chr1H	82887843	82888054	-	100.0	100.0	Yes	
PanBaRT20_chr1HG02109.1	chr1H_LR890096.1	82893823	82894081	-	MorexV3	chr1H	82893823	82894081	-	100.0	100.0	No	
PanBaRT20_chr1HG02110.1	chr1H_LR890096.1	82894459	82894737	-	MorexV3	chr1H	82894459	82894737	-	100.0	100.0	No	
PanBaRT20_chr1HG02111.1	chr1H_LR890096.1	82897360	82898662	-	MorexV3	chr1H	82897360	82898662	-	100.0	100.0	No	
PanBaRT20_chr1HG02112.1	chr1H_LR890096.1	82898613	82898842	-	MorexV3	chr1H	82898613	82898842	-	100.0	100.0	No	
PanBaRT20_chr1HG02113.1	chr1H_LR890096.1	82906160	82906390	+	MorexV3	chr1H	82906160	82906390	+	100.0	100.0	No	
PanBaRT20_chr1HG02114.1	chr1H_LR890096.1	82907914	82911290	-	MorexV3	chr1H	82907914	82911290	-	100.0	100.0	No	
PanBaRT20_chr1HG02115.1	chr1H_LR890096.1	82909292	82909513	+	MorexV3	chr1H	82909292	82909513	+	100.0	100.0	No	
PanBaRT20_chr1HG02116.1	chr1H_LR890096.1	82912406	82912631	-	MorexV3	chr1H	82912406	82912631	-	100.0	100.0	No	
PanBaRT20_chr1HG02117.1	chr1H_LR890096.1	82914140	82914389	+	MorexV3	chr1H	82914140	82914389	+	100.0	100.0	No	
PanBaRT20_chr1HG02118.1	chr1H_LR890096.1	82914427	82917634	-	MorexV3	chr1H	82914427	82917634	-	100.0	100.0	No	
PanBaRT20_chr1HG02119.1	chr1H_LR890096.1	82916786	82917225	+	MorexV3	chr1H	82916786	82917225	+	100.0	100.0	No	
PanBaRT20_chr1HG02120.1	chr1H_LR890096.1	82925686	82925791	+	MorexV3	chr1H	82925686	82925791	+	100.0	100.0	No	
PanBaRT20_chr1HG02121.1	chr1H_LR890096.1	83087704	83089629	+	MorexV3	chr1H	83087217	83089629	+	100.0	100.0	No	
PanBaRT20_chr1HG02122.1	chr1H_LR890096.1	83090092	83090444	+	MorexV3	chr1H	83090092	83090444	+	100.0	100.0	No	
PanBaRT20_chr1HG02123.1	chr1H_LR890096.1	83097750	83108698	-	MorexV3	chr1H	83096785	83108719	-	100.0	100.0	No	
PanBaRT20_chr1HG02124.1	chr1H_LR890096.1	83097795	83108683	-	MorexV3	chr1H	83097795	83108683	-	100.0	100.0	No	
PanBaRT20_chr1HG02125.1	chr1H_LR890096.1	83105518	83105953	+	MorexV3	chr1H	83105518	83105953	+	100.0	100.0	No	
PanBaRT20_chr1HG02126.1	chr1H_LR890096.1	83113352	83116297	-	MorexV3	chr1H	83112765	83116441	-	100.0	100.0	No	
PanBaRT20_chr1HG02127.1	chr1H_LR890096.1	83229578	83230420	-	MorexV3	chr1H	83228139	83230503	-	100.0	100.0	No	
PanBaRT20_chr1HG02128.1	chr1H_LR890096.1	83297136	83298674	-	MorexV3	chr1H	83295725	83298674	-	100.0	100.0	No	
PanBaRT20_chr1HG02129.1	chr2H_LR890097.1	557094678	557094992	-	MorexV3	chr2H	557094678	557094992	-	99.4	100.0	Yes	
PanBaRT20_chr1HG02130.1	chr1H_LR890096.1	83352566	83355282	-	MorexV3	chr1H	83352566	83355282	-	100.0	100.0	No	
PanBaRT20_chr1HG02131.1	chr1H_LR890096.1	83456192	83466831	+	MorexV3	chr1H	83456091	83467130	+	100.0	100.0	No	
PanBaRT20_chr1HG02132.1	chr1H_LR890096.1	83456239	83466831	+	MorexV3	chr1H	83456239	83466837	+	99.9	100.0	No	
PanBaRT20_chr1HG02133.1	chr1H_LR890096.1	83468553	83472885	-	MorexV3	chr1H	83468496	83472885	-	100.0	100.0	No	
PanBaRT20_chr1HG02134.1	chr1H_LR890096.1	83811130	83816476	-	MorexV3	chr1H	83810182	83816814	-	100.0	100.0	No	
PanBaRT20_chr1HG02135.1	chr1H_LR890096.1	83815356	83816476	+	MorexV3	chr1H	83815356	83816520	+	100.0	100.0	No	
PanBaRT20_chr1HG02136.1	chr1H_LR890096.1	84219848	84235662	-	MorexV3	chr1H	84219735	84236197	-	100.0	100.0	No	
PanBaRT20_chr1HG02137.1	chr1H_LR890096.1	84426007	84435125	+	MorexV3	chr1H	84425650	84435630	+	100.0	100.0	No	
PanBaRT20_chr1HG02138.1	chr1H_LR890096.1	84496381	84501924	-	MorexV3	chr1H	84496381	84501924	-	100.0	100.0	No	
PanBaRT20_chr1HG02139.1	chr1H_LR890096.1	84867301	84868987	+	MorexV3	chr1H	84867053	84869359	+	100.0	100.0	No	
PanBaRT20_chr1HG02140.1	chr1H_LR890096.1	84867981	84868987	-	MorexV3	chr1H	84867981	84869190	-	100.0	100.0	No	
PanBaRT20_chr1HG02141.1	chr1H_LR890096.1	84895637	84895836	+	MorexV3	chr1H	84895637	84895836	+	100.0	100.0	Yes	
PanBaRT20_chr1HG02142.1	chr1H_LR890096.1	84907504	84908448	-	MorexV3	chr1H	84907191	84908519	-	100.0	100.0	No	
PanBaRT20_chr1HG02143.1	chr1H_LR890096.1	84932407	84932733	+	MorexV3	chr1H	84932407	84932733	+	100.0	100.0	No	
PanBaRT20_chr1HG02144.1	chr1H_LR890096.1	84939526	84940633	-	MorexV3	chr1H	84939225	84940633	-	100.0	100.0	No	
PanBaRT20_chr1HG02145.1	chr1H_LR890096.1	84939526	84940634	+	MorexV3	chr1H	84939385	84940634	+	100.0	100.0	No	
PanBaRT20_chr1HG02146.1	chr1H_LR890096.1	85193191	85196601	-	MorexV3	chr1H	85193191	85196601	-	100.0	100.0	No	
PanBaRT20_chr1HG02147.1	chr1H_LR890096.1	85373220	85375805	+	MorexV3	chr1H	85373199	85375805	+	100.0	100.0	No	
PanBaRT20_chr1HG02148.1	chr1H_LR890096.1	85376498	85380255	-	MorexV3	chr1H	85376284	85380377	-	100.0	100.0	No	
PanBaRT20_chr1HG02149.1	chr1H_LR890096.1	85702862	85703518	+	MorexV3	chr1H	85702862	85703518	+	100.0	100.0	No	
PanBaRT20_chr1HG02150.1	chr1H_LR890096.1	85702948	85703226	-	MorexV3	chr1H	85702948	85703226	-	100.0	100.0	No	
PanBaRT20_chr1HG02151.1	chr1H_LR890096.1	85706741	85706992	+	MorexV3	chr1H	85706741	85706992	+	100.0	100.0	No	
PanBaRT20_chr1HG02152.1	chr1H_LR890096.1	85707524	85708649	-	MorexV3	chr1H	85707317	85708779	-	100.0	100.0	No	
PanBaRT20_chr1HG02153.1	chr1H_LR890096.1	85707524	85708649	+	MorexV3	chr1H	85707477	85708857	+	100.0	100.0	No	
PanBaRT20_chr1HG02154.1	chr1H_LR890096.1	85709324	85710727	+	MorexV3	chr1H	85709324	85710727	+	100.0	100.0	No	
PanBaRT20_chr1HG02155.1	chr1H_LR890096.1	85709329	85711822	-	MorexV3	chr1H	85709329	85711822	-	100.0	100.0	No	
PanBaRT20_chr1HG02156.1	chr1H_LR890096.1	85714091	85714784	-	MorexV3	chr1H	85713363	85714950	-	100.0	100.0	No	
PanBaRT20_chr1HG02157.1	chr1H_LR890096.1	85714091	85714784	+	MorexV3	chr1H	85713472	85714953	+	100.0	100.0	No	
PanBaRT20_chr1HG02158.1	chr1H_LR890096.1	85766945	85767169	-	MorexV3	chr1H	85766945	85767169	-	100.0	100.0	No	
PanBaRT20_chr1HG02159.1	chr1H_LR890096.1	85777176	85777766	-	MorexV3	chr1H	85776757	85778021	-	100.0	100.0	No	
PanBaRT20_chr1HG02160.1	chr1H_LR890096.1	85777176	85777766	+	MorexV3	chr1H	85776874	85778057	+	100.0	100.0	No	
PanBaRT20_chr1HG02161.1	chr1H_LR890096.1	85778961	85779225	+	MorexV3	chr1H	85778961	85779225	+	100.0	100.0	No	
PanBaRT20_chr1HG02162.1	chr1H_LR890096.1	85903141	85905287	+	MorexV3	chr1H	85903030	85905502	+	100.0	100.0	No	
PanBaRT20_chr1HG02163.1	chr1H_LR890096.1	85909276	85911562	-	MorexV3	chr1H	85908736	85911595	-	100.0	100.0	No	
PanBaRT20_chr1HG02164.1	chr1H_LR890096.1	85909276	85911562	+	MorexV3	chr1H	85908847	85911666	+	100.0	100.0	No	
PanBaRT20_chr1HG02165.1	chr1H_LR890096.1	85912646	85913259	+	MorexV3	chr1H	85912244	85914529	+	100.0	100.0	No	
PanBaRT20_chr1HG02166.1	chr1H_LR890096.1	85918962	85919213	-	MorexV3	chr1H	85918962	85919213	-	100.0	100.0	Yes	
PanBaRT20_chr1HG02167.1	chr1H_LR890096.1	85932666	85932891	+	MorexV3	chr1H	85932666	85932891	+	100.0	100.0	No	
PanBaRT20_chr1HG02168.1	chr1H_LR890096.1	85939554	85939829	+	MorexV3	chr1H	85939554	85939829	+	100.0	100.0	No	
PanBaRT20_chr1HG02169.1	chr1H_LR890096.1	85950922	85951442	+	MorexV3	chr1H	85950922	85951442	+	100.0	100.0	No	
PanBaRT20_chr1HG02170.1	chr1H_LR890096.1	85956163	85956481	+	MorexV3	chr1H	85956163	85956481	+	100.0	100.0	No	
PanBaRT20_chr1HG02171.1	chr1H_LR890096.1	86050873	86052630	+	MorexV3	chr1H	86050873	86052630	+	100.0	100.0	Yes	
PanBaRT20_chr1HG02172.1	chr1H_LR890096.1	86104779	86108534	+	MorexV3	chr1H	86104779	86108534	+	100.0	100.0	No	
PanBaRT20_chr1HG02173.1	chr1H_LR890096.1	86104922	86110177	-	MorexV3	chr1H	86104922	86110177	-	100.0	100.0	No	
PanBaRT20_chr1HG02174.1	chr1H_LR890096.1	86233377	86234565	-	MorexV3	chr1H	86233377	86234565	-	100.0	100.0	No	
PanBaRT20_chr1HG02175.1	chr1H_LR890096.1	86238055	86239901	+	MorexV3	chr1H	86238055	86239901	+	100.0	100.0	No	
PanBaRT20_chr1HG02176.1	chr1H_LR890096.1	86243294	86246912	+	MorexV3	chr1H	86243294	86246912	+	100.0	100.0	No	
PanBaRT20_chr1HG02177.1	chr1H_LR890096.1	86332343	86335157	+	MorexV3	chr1H	86332300	86335200	+	100.0	100.0	No	
PanBaRT20_chr1HG02178.1	chr1H_LR890096.1	86374215	86375235	-	MorexV3	chr1H	86373907	86375493	-	100.0	100.0	No	
PanBaRT20_chr1HG02179.1	chr1H_LR890096.1	86374215	86375235	+	MorexV3	chr1H	86373940	86375496	+	100.0	100.0	No	
PanBaRT20_chr1HG02180.1	chr1H_LR890096.1	86377018	86377248	+	MorexV3	chr1H	86377018	86377248	+	100.0	100.0	No	
PanBaRT20_chr1HG02181.1	chr1H_LR890096.1	86527590	86533462	-	MorexV3	chr1H	86527590	86533462	-	100.0	100.0	No	
PanBaRT20_chr1HG02182.1	chr1H_LR890096.1	86724437	86735129	+	MorexV3	chr1H	86724432	86735168	+	100.0	100.0	No	
PanBaRT20_chr1HG02183.1	chr1H_LR890096.1	86751837	86757748	-	MorexV3	chr1H	86751559	86758039	-	100.0	100.0	No	
PanBaRT20_chr1HG02184.1	chr1H_LR890096.1	87217746	87218032	-	MorexV3	chr1H	87217746	87218032	-	100.0	100.0	No	
PanBaRT20_chr1HG02185.1	chr1H_LR890096.1	87309611	87309869	+	MorexV3	chr1H	87309611	87309869	+	100.0	100.0	No	
PanBaRT20_chr1HG02186.1	chr1H_LR890096.1	87362836	87364218	+	MorexV3	chr1H	87362836	87364218	+	100.0	100.0	No	
PanBaRT20_chr1HG02187.1	chr1H_LR890096.1	87658733	87679843	+	MorexV3	chr1H	87657365	87680566	+	100.0	100.0	No	
PanBaRT20_chr1HG02188.1	chr1H_LR890096.1	88217053	88221617	+	MorexV3	chr1H	88217050	88221617	+	100.0	100.0	No	
PanBaRT20_chr1HG02189.1	chr1H_LR890096.1	88220461	88221564	-	MorexV3	chr1H	88220461	88221564	-	100.0	100.0	No	
PanBaRT20_chr1HG02190.1	chr1H_LR890096.1	88303089	88303363	-	MorexV3	chr1H	88303089	88303363	-	100.0	100.0	No	
PanBaRT20_chr1HG02191.1	chr1H_LR890096.1	88424318	88425871	+	MorexV3	chr1H	88424200	88427443	+	100.0	100.0	No	
PanBaRT20_chr1HG02192.1	chr1H_LR890096.1	88428367	88430935	-	MorexV3	chr1H	88427538	88430936	-	100.0	100.0	No	
PanBaRT20_chr1HG02193.1	chr1H_LR890096.1	88432620	88432874	+	MorexV3	chr1H	88432620	88432874	+	100.0	100.0	No	
PanBaRT20_chr1HG02194.1	chr1H_LR890096.1	88888790	88890037	-	MorexV3	chr1H	88888790	88890037	-	100.0	100.0	No	
PanBaRT20_chr1HG02195.1	chr1H_LR890096.1	88954060	88954302	-	MorexV3	chr1H	88954060	88954302	-	100.0	100.0	No	
PanBaRT20_chr1HG02196.1	chr1H_LR890096.1	88980609	88987062	-	MorexV3	chr1H	88979068	88987184	-	100.0	100.0	No	
PanBaRT20_chr1HG02197.1	chr1H_LR890096.1	88979332	88980608	+	MorexV3	chr1H	88979089	88980763	+	100.0	100.0	No	
PanBaRT20_chr1HG02198.1	chr1H_LR890096.1	88993172	88993679	-	MorexV3	chr1H	88993172	88993679	-	100.0	100.0	No	
PanBaRT20_chr1HG02199.1	chr1H_LR890096.1	88997603	89004928	-	MorexV3	chr1H	88997548	89004974	-	100.0	100.0	No	
PanBaRT20_chr1HG02200.1	chr1H_LR890096.1	89029940	89034490	-	MorexV3	chr1H	89029940	89034490	-	100.0	100.0	Yes	
PanBaRT20_chr1HG02201.1	chr1H_LR890096.1	22660870	22661189	-	MorexV3	chr1H	22660870	22661189	-	100.0	100.0	Yes	
PanBaRT20_chr1HG02202.1	chr1H_LR890096.1	89034984	89035308	+	MorexV3	chr1H	89034984	89035308	+	100.0	100.0	No	
PanBaRT20_chr1HG02203.1	chr1H_LR890096.1	89202556	89211680	-	MorexV3	chr1H	89202556	89211680	-	100.0	100.0	No	
PanBaRT20_chr1HG02204.1	chr1H_LR890096.1	89204674	89206401	+	MorexV3	chr1H	89204674	89206401	+	100.0	100.0	No	
PanBaRT20_chr1HG02205.1	chr1H_LR890096.1	89509842	89514621	+	MorexV3	chr1H	89509842	89514621	+	100.0	100.0	No	
PanBaRT20_chr1HG02206.1	chr1H_LR890096.1	89520958	89526975	+	MorexV3	chr1H	89520958	89526975	+	100.0	100.0	No	
PanBaRT20_chr1HG02207.1	chr1H_LR890096.1	89650732	89651049	+	MorexV3	chr1H	89650732	89651049	+	100.0	100.0	Yes	
PanBaRT20_chr1HG02208.1	chr1H_LR890096.1	89653813	89656353	-	MorexV3	chr1H	89653813	89656353	-	100.0	100.0	No	
PanBaRT20_chr1HG02209.1	chr1H_LR890096.1	89780112	89787265	-	MorexV3	chr1H	89780112	89787265	-	100.0	100.0	No	
PanBaRT20_chr1HG02210.1	chr1H_LR890096.1	90031364	90038839	+	MorexV3	chr1H	90031248	90039219	+	100.0	100.0	No	
PanBaRT20_chr1HG02211.1	chr1H_LR890096.1	90223793	90225145	-	MorexV3	chr1H	90223793	90225145	-	100.0	100.0	No	
PanBaRT20_chr1HG02212.1	chr1H_LR890096.1	90271716	90273476	+	MorexV3	chr1H	90271205	90273476	+	100.0	100.0	No	
PanBaRT20_chr1HG02213.1	chr1H_LR890096.1	90284285	90304750	+	MorexV3	chr1H	90284285	90304750	+	100.0	100.0	No	
PanBaRT20_chr1HG02214.1	chr1H_LR890096.1	90301004	90301878	+	MorexV3	chr1H	90301004	90301878	+	100.0	100.0	No	
PanBaRT20_chr1HG02215.1	chr1H_LR890096.1	90305783	90306057	-	MorexV3	chr1H	90305783	90306057	-	100.0	100.0	No	
PanBaRT20_chr1HG02216.1	chr1H_LR890096.1	90306818	90307050	-	MorexV3	chr1H	90306818	90307050	-	100.0	100.0	No	
PanBaRT20_chr1HG02217.1	chr1H_LR890096.1	90306927	90307161	+	MorexV3	chr1H	90306927	90307161	+	100.0	100.0	No	
PanBaRT20_chr1HG02218.1	chr1H_LR890096.1	90307733	90308049	+	MorexV3	chr1H	90307733	90308049	+	100.0	100.0	No	
PanBaRT20_chr1HG02219.1	chr1H_LR890096.1	90308874	90309074	+	MorexV3	chr1H	90308874	90309074	+	100.0	100.0	No	
PanBaRT20_chr1HG02220.1	chr1H_LR890096.1	90318052	90318621	+	MorexV3	chr1H	90318052	90318621	+	100.0	100.0	No	
PanBaRT20_chr1HG02221.1	chr1H_LR890096.1	90318843	90319244	+	MorexV3	chr1H	90318843	90319244	+	100.0	100.0	No	
PanBaRT20_chr1HG02222.1	chr1H_LR890096.1	90319978	90320524	+	MorexV3	chr1H	90319978	90320524	+	100.0	100.0	No	
PanBaRT20_chr1HG02223.1	chr1H_LR890096.1	90322610	90322911	+	MorexV3	chr1H	90322610	90322911	+	100.0	100.0	No	
PanBaRT20_chr1HG02224.1	chr1H_LR890096.1	90323370	90323754	+	MorexV3	chr1H	90323370	90323754	+	100.0	100.0	No	
PanBaRT20_chr1HG02225.1	chr1H_LR890096.1	90325350	90331107	+	MorexV3	chr1H	90325350	90331107	+	100.0	100.0	No	
PanBaRT20_chr1HG02226.1	chr1H_LR890096.1	90326098	90326326	-	MorexV3	chr1H	90326098	90326326	-	100.0	100.0	No	
PanBaRT20_chr1HG02227.1	chr1H_LR890096.1	90342517	90342741	+	MorexV3	chr1H	90342517	90342741	+	100.0	100.0	No	
PanBaRT20_chr1HG02228.1	chr1H_LR890096.1	90789351	90794072	+	MorexV3	chr1H	90789351	90794099	+	100.0	100.0	No	
PanBaRT20_chr1HG02229.1	chr1H_LR890096.1	90934338	90935959	+	MorexV3	chr1H	90934283	90936234	+	100.0	100.0	No	
PanBaRT20_chr1HG02230.1	chr1H_LR890096.1	90934338	90935959	-	MorexV3	chr1H	90934311	90936247	-	100.0	100.0	No	
PanBaRT20_chr1HG02231.1	chr1H_LR890096.1	91259170	91259684	+	MorexV3	chr1H	91258753	91259830	+	100.0	100.0	No	
PanBaRT20_chr1HG02232.1	chr1H_LR890096.1	91259170	91259684	-	MorexV3	chr1H	91258916	91260051	-	100.0	100.0	No	
PanBaRT20_chr1HG02233.1	chr1H_LR890096.1	91262498	91263243	-	MorexV3	chr1H	91262205	91263475	-	100.0	100.0	No	
PanBaRT20_chr1HG02234.1	chr1H_LR890096.1	91262498	91263243	+	MorexV3	chr1H	91262235	91263485	+	100.0	100.0	No	
PanBaRT20_chr1HG02235.1	chr1H_LR890096.1	91423803	91424108	-	MorexV3	chr1H	91423803	91424108	-	100.0	100.0	No	
PanBaRT20_chr1HG02236.1	chr1H_LR890096.1	91425056	91430096	-	MorexV3	chr1H	91425018	91430222	-	100.0	100.0	No	
PanBaRT20_chr1HG02237.1	chr1H_LR890096.1	91446229	91449616	+	MorexV3	chr1H	91446212	91449616	+	100.0	100.0	No	
PanBaRT20_chr1HG02238.1	chr1H_LR890096.1	91449638	91694547	.	HOR_21599	chr1H	95745062	95748418	-	99.3	100.0	No	.
PanBaRT20_chr1HG02239.1	chr1H_LR890096.1	91691715	91691962	-	MorexV3	chr1H	91691715	91691962	-	100.0	100.0	No	
PanBaRT20_chr1HG02240.1	chr1H_LR890096.1	91694548	91697863	+	MorexV3	chr1H	91692714	91698049	+	100.0	100.0	No	
PanBaRT20_chr1HG02241.1	chr1H_LR890096.1	91731342	91732575	+	MorexV3	chr1H	91731021	91733018	+	100.0	100.0	No	
PanBaRT20_chr1HG02242.1	chr1H_LR890096.1	91940342	91940636	+	MorexV3	chr1H	91940342	91940636	+	100.0	100.0	No	
PanBaRT20_chr1HG02243.1	chr1H_LR890096.1	91941984	91944308	+	MorexV3	chr1H	91941145	91944762	+	100.0	100.0	No	
PanBaRT20_chr1HG02244.1	chr1H_LR890096.1	92268025	92271967	+	MorexV3	chr1H	92268025	92271967	+	100.0	100.0	No	
PanBaRT20_chr1HG02245.1	chr1H_LR890096.1	92546424	92550023	+	MorexV3	chr1H	92546424	92550023	+	100.0	100.0	No	
PanBaRT20_chr1HG02246.1	chr1H_LR890096.1	92553450	92553694	+	MorexV3	chr1H	92553450	92553694	+	100.0	100.0	No	
PanBaRT20_chr1HG02247.1	chr1H_LR890096.1	92634717	92639944	-	MorexV3	chr1H	92634631	92639995	-	100.0	100.0	No	
PanBaRT20_chr1HG02248.1	chr1H_LR890096.1	92713192	92716460	-	MorexV3	chr1H	92713192	92716460	-	100.0	100.0	No	
PanBaRT20_chr1HG02249.1	chr1H_LR890096.1	92934837	92935673	-	MorexV3	chr1H	92934552	92935849	-	100.0	100.0	No	
PanBaRT20_chr1HG02250.1	chr1H_LR890096.1	92934837	92935673	+	MorexV3	chr1H	92934709	92935955	+	100.0	100.0	No	
PanBaRT20_chr1HG02251.1	chr1H_LR890096.1	92997413	93001169	+	MorexV3	chr1H	92997413	93001169	+	100.0	98.8	No	
PanBaRT20_chr1HG02252.1	chr1H_LR890096.1	93002344	93002595	+	MorexV3	chr1H	93002344	93002595	+	100.0	100.0	No	
PanBaRT20_chr1HG02253.1	chr1H_LR890096.1	93193343	93193640	-	MorexV3	chr1H	93193343	93193640	-	100.0	100.0	No	
PanBaRT20_chr1HG02254.1	chr1H_LR890096.1	93308715	93308929	-	MorexV3	chr1H	93308715	93308929	-	100.0	100.0	Yes	
PanBaRT20_chr1HG02255.1	chr1H_LR890096.1	93124527	93468463	.	HOR_21599	chr1H	97766658	97770287	-	98.0	100.0	No	.
PanBaRT20_chr1HG02256.1	chr1H_LR890096.1	93468464	93472061	-	MorexV3	chr1H	93468381	93472426	-	100.0	100.0	No	
PanBaRT20_chr1HG02257.1	chr1H_LR890096.1	93472062	93476256	+	MorexV3	chr1H	93472037	93476256	+	100.0	100.0	No	
PanBaRT20_chr1HG02258.1	chr1H_LR890096.1	93476931	93478255	-	MorexV3	chr1H	93476377	93478468	-	100.0	100.0	No	
PanBaRT20_chr1HG02259.1	.	.	.	.	MorexV3	chr1H	93476442	93477476	+	100.0	100.0	No	chr1H@MorexV3:93476442-93477476(+)
PanBaRT20_chr1HG02260.1	chr1H_LR890096.1	93938794	93943411	-	MorexV3	chr1H	93938740	93943413	-	100.0	100.0	No	
PanBaRT20_chr1HG02261.1	chr1H_LR890096.1	93998477	93998693	-	MorexV3	chr1H	93998477	93998693	-	100.0	100.0	No	
PanBaRT20_chr1HG02262.1	chr1H_LR890096.1	94498104	94504661	+	MorexV3	chr1H	94498054	94504832	+	100.0	100.0	No	
